,name,date,platform,score,url,ratings,userscore
708,The Outer Worlds: Peril on Gorgon,"September 9, 2020",PlayStation 4,70,/game/playstation-4/the-outer-worlds-peril-on-gorgon,26,6.7
709,Samurai Jack: Battle Through Time,"August 21, 2020",Switch,70,/game/switch/samurai-jack-battle-through-time,11,8.2
710,Evergate,"August 18, 2020",Switch,70,/game/switch/evergate,16,7.7
711,Witcheye,"August 27, 2020",Switch,70,/game/switch/witcheye,0,tbd
712,Taiko no Tatsujin: Rhythmic Adventure Pack,"December 3, 2020",Switch,70,/game/switch/taiko-no-tatsujin-rhythmic-adventure-pack,6,5.8
713,The Survivalists,"October 9, 2020",Switch,70,/game/switch/the-survivalists,0,tbd
714,As Far As The Eye,"September 10, 2020",PC,70,/game/pc/as-far-as-the-eye,8,7.1
715,Monster Energy Supercross - The Official Videogame 3,"February 4, 2020",PlayStation 4,70,/game/playstation-4/monster-energy-supercross---the-official-videogame-3,29,6.0
716,Foregone,"October 13, 2020",Switch,70,/game/switch/foregone,5,7.2
717,Evan's Remains,"June 11, 2020",Switch,69,/game/switch/evans-remains,6,8.5
718,Half Past Fate,"March 12, 2020",Switch,69,/game/switch/half-past-fate,0,tbd
719,Madden NFL 21,"August 25, 2020",Xbox One,69,/game/xbox-one/madden-nfl-21,1029,0.5
720,West of Dead,"June 18, 2020",PC,69,/game/pc/west-of-dead,37,6.0
721,Project CARS 3,"August 3, 2020",Xbox One,69,/game/xbox-one/project-cars-3,38,3.4
722,Ikenfell,"October 8, 2020",PC,69,/game/pc/ikenfell,13,7.3
723,Warsaw,"October 1, 2020",Switch,69,/game/switch/warsaw,0,tbd
724,Golf With Your Friends,"May 19, 2020",Switch,69,/game/switch/golf-with-your-friends,4,4.5
725,One Piece: Pirate Warriors 4,"March 27, 2020",Switch,69,/game/switch/one-piece-pirate-warriors-4,27,8.0
726,Fallout 76: Wastelanders,"April 16, 2020",PC,69,/game/pc/fallout-76-wastelanders,87,6.1
727,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"June 23, 2020",PC,69,/game/pc/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,379,8.7
728,Nickelodeon Kart Racers 2: Grand Prix,"October 6, 2020",Xbox One,69,/game/xbox-one/nickelodeon-kart-racers-2-grand-prix,7,7.4
729,Darkestville Castle,"August 13, 2020",PlayStation 4,69,/game/playstation-4/darkestville-castle,0,tbd
730,Pokemon Sword / Shield: The Isle of Armor,"June 17, 2020",Switch,69,/game/switch/pokemon-sword-shield-the-isle-of-armor,409,5.2
731,Twin Breaker: A Sacred Symbols Adventure,"March 24, 2020",PlayStation 4,69,/game/playstation-4/twin-breaker-a-sacred-symbols-adventure,57,7.4
732,Crysis Remastered,"September 18, 2020",PC,69,/game/pc/crysis-remastered,147,3.5
733,Captain Tsubasa: Rise of New Champions,"August 28, 2020",PlayStation 4,69,/game/playstation-4/captain-tsubasa-rise-of-new-champions,105,7.4
734,AO Tennis 2,"February 11, 2020",Xbox One,69,/game/xbox-one/ao-tennis-2,44,6.8
735,Prinny 1-2: Exploded and Reloaded,"October 13, 2020",Switch,69,/game/switch/prinny-1-2-exploded-and-reloaded,0,tbd
736,Monster Truck Championship,"October 20, 2020",PlayStation 4,69,/game/playstation-4/monster-truck-championship,4,4.8
737,The Survivalists,"October 9, 2020",PC,69,/game/pc/the-survivalists,16,5.5
738,Metamorphosis,"August 12, 2020",PC,69,/game/pc/metamorphosis,0,8.2
739,Edna & Harvey: The Breakout - 10th Anniversary Edition,"June 17, 2020",PlayStation 4,69,/game/playstation-4/edna-harvey-the-breakout---10th-anniversary-edition,0,tbd
740,Exit the Gungeon,"March 17, 2020",Switch,69,/game/switch/exit-the-gungeon,13,7.0
741,Raji: An Ancient Epic,"August 18, 2020",Switch,69,/game/switch/raji-an-ancient-epic,60,7.9
742,9 Monkeys of Shaolin,"October 16, 2020",Switch,69,/game/switch/9-monkeys-of-shaolin,9,8.6
743,Spinch,"September 3, 2020",Switch,69,/game/switch/spinch,10,8.1
744,Psikyo Shooting Stars Alpha,"January 21, 2020",Switch,69,/game/switch/psikyo-shooting-stars-alpha,5,6.4
745,AO Tennis 2,"February 11, 2020",PlayStation 4,69,/game/playstation-4/ao-tennis-2,58,6.8
746,SIMULACRA 2,"January 30, 2020",PC,69,/game/pc/simulacra-2,5,8.2
747,NASCAR Heat 5,"July 7, 2020",Xbox One,69,/game/xbox-one/nascar-heat-5,6,6.5
748,Onee Chanbara ORIGIN,"October 14, 2020",PlayStation 4,69,/game/playstation-4/onee-chanbara-origin,5,6.6
749,Fairy Tail,"July 31, 2020",Switch,69,/game/switch/fairy-tail,29,6.6
750,Maid of Sker,"July 28, 2020",PC,69,/game/pc/maid-of-sker,28,7.1
751,Romance of the Three Kingdoms XIV,"February 28, 2020",PlayStation 4,69,/game/playstation-4/romance-of-the-three-kingdoms-xiv,17,6.2
752,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"June 23, 2020",PlayStation 4,68,/game/playstation-4/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,2071,9.0
753,Maneater,"May 22, 2020",PlayStation 4,68,/game/playstation-4/maneater,147,7.3
754,Hellpoint,"July 30, 2020",Xbox One,68,/game/xbox-one/hellpoint,11,5.7
755,The Signifier,"October 15, 2020",PC,68,/game/pc/the-signifier,16,7.0
756,Ninjala,"June 24, 2020",Switch,68,/game/switch/ninjala,155,6.5
757,Torchlight III,"October 13, 2020",Xbox One,68,/game/xbox-one/torchlight-iii,12,4.4
758,Pokemon Mystery Dungeon: Rescue Team DX,"March 6, 2020",Switch,68,/game/switch/pokemon-mystery-dungeon-rescue-team-dx,258,8.2
759,NBA 2K21,"September 4, 2020",PlayStation 4,68,/game/playstation-4/nba-2k21,499,0.8
760,Hyper Scape,"August 11, 2020",PC,68,/game/pc/hyper-scape,59,4.1
761,Stela,"March 13, 2020",PC,68,/game/pc/stela,14,6.1
762,The Shattering,"April 21, 2020",PC,68,/game/pc/the-shattering,8,7.0
763,Destroy All Humans!,"July 28, 2020",Xbox One,68,/game/xbox-one/destroy-all-humans!,0,8.2
764,My Hero One's Justice 2,"March 13, 2020",PlayStation 4,68,/game/playstation-4/my-hero-ones-justice-2,41,4.5
765,Mini Motor Racing X,"September 17, 2020",Switch,68,/game/switch/mini-motor-racing-x,0,tbd
766,Kill It With Fire,"August 13, 2020",PC,68,/game/pc/kill-it-with-fire,0,tbd
767,Curious Expedition,"April 2, 2020",Switch,68,/game/switch/curious-expedition,0,tbd
768,Project CARS 3,"August 28, 2020",PC,68,/game/pc/project-cars-3,79,3.1
769,GORN,"May 19, 2020",PlayStation 4,68,/game/playstation-4/gorn,11,5.0
770,Empire of Sin,"December 1, 2020",Xbox One,68,/game/xbox-one/empire-of-sin,6,6.0
771,Doraemon: Story of Seasons,"September 4, 2020",PlayStation 4,68,/game/playstation-4/doraemon-story-of-seasons,0,tbd
772,Edna & Harvey: The Breakout - 10th Anniversary Edition,"June 17, 2020",Switch,68,/game/switch/edna-harvey-the-breakout---10th-anniversary-edition,0,tbd
773,Star Wars Jedi Knight: Jedi Academy,"March 26, 2020",Switch,68,/game/switch/star-wars-jedi-knight-jedi-academy,12,5.0
774,Snack World: The Dungeon Crawl Gold,"February 14, 2020",Switch,68,/game/switch/snack-world-the-dungeon-crawl-gold,73,7.4
775,Marvel's Avengers,"September 4, 2020",PC,68,/game/pc/marvels-avengers,358,3.1
776,Serious Sam 4,"September 24, 2020",PC,68,/game/pc/serious-sam-4,269,7.1
777,Golf With Your Friends,"May 19, 2020",Xbox One,68,/game/xbox-one/golf-with-your-friends,19,4.9
778,The Blind Prophet,"February 5, 2020",PC,68,/game/pc/the-blind-prophet,12,7.3
779,Darius Cozmic Collection: Console,"June 16, 2020",PlayStation 4,68,/game/playstation-4/darius-cozmic-collection-console,0,tbd
780,Rocket Arena,"July 14, 2020",PlayStation 4,68,/game/playstation-4/rocket-arena,38,4.6
781,The Last Blade: Beyond the Destiny,"October 28, 2020",Switch,68,/game/switch/the-last-blade-beyond-the-destiny,0,tbd
782,Red Wings: Aces of the Sky,"May 21, 2020",Switch,68,/game/switch/red-wings-aces-of-the-sky,18,7.3
783,The Falconeer,"November 10, 2020",PC,68,/game/pc/the-falconeer,26,5.1
784,Othercide,"July 28, 2020",Xbox One,68,/game/xbox-one/othercide,10,6.1
785,Daymare: 1998,"April 28, 2020",Xbox One,68,/game/xbox-one/daymare-1998,36,7.3
786,Fledgling Heroes,"May 7, 2020",Switch,68,/game/switch/fledgling-heroes,0,tbd
787,TERROR SQUID,"October 15, 2020",Switch,68,/game/switch/terror-squid,0,tbd
788,Chronos: Before the Ashes,"December 1, 2020",PlayStation 4,68,/game/playstation-4/chronos-before-the-ashes,10,5.6
789,Wallachia: Reign of Dracula,"October 29, 2020",Switch,68,/game/switch/wallachia-reign-of-dracula,0,tbd
790,Port Royale 4,"September 25, 2020",PC,68,/game/pc/port-royale-4,13,5.7
791,Ageless,"July 28, 2020",Switch,68,/game/switch/ageless,0,tbd
792,The Complex,"March 31, 2020",Xbox One,68,/game/xbox-one/the-complex,10,6.8
793,Speaking Simulator,"January 30, 2020",Switch,68,/game/switch/speaking-simulator,0,tbd
794,Milky Way Prince: The Vampire Star,"August 13, 2020",PC,67,/game/pc/milky-way-prince-the-vampire-star,0,tbd
795,Namco Museum Archives Vol. 2,"June 18, 2020",Switch,67,/game/switch/namco-museum-archives-vol-2,0,tbd
796,Katana Kami: A Way of the Samurai Story,"February 20, 2020",PlayStation 4,67,/game/playstation-4/katana-kami-a-way-of-the-samurai-story,10,7.1
797,The Almost Gone,"June 25, 2020",PC,67,/game/pc/the-almost-gone,0,tbd
798,Cobra Kai: The Karate Kid Saga Continues,"October 27, 2020",PlayStation 4,67,/game/playstation-4/cobra-kai-the-karate-kid-saga-continues,11,7.2
799,Port Royale 4,"September 25, 2020",PlayStation 4,67,/game/playstation-4/port-royale-4,0,tbd
800,Marvel's Avengers,"September 1, 2020",PlayStation 4,67,/game/playstation-4/marvels-avengers,2276,4.9
801,Warhammer: Chaosbane,"November 12, 2020",PlayStation 5,67,/game/playstation-5/warhammer-chaosbane,4,5.3
802,"Warhammer 40,000: Mechanicus","July 17, 2020",PlayStation 4,67,/game/playstation-4/warhammer-40000-mechanicus,9,6.9
803,Exit the Gungeon,"March 17, 2020",PC,67,/game/pc/exit-the-gungeon,13,7.2
804,Hotel Sowls,"July 30, 2020",Switch,67,/game/switch/hotel-sowls,0,tbd
805,Destropolis,"November 27, 2020",Switch,67,/game/switch/destropolis,0,tbd
806,Giraffe and Annika,"February 17, 2020",PC,67,/game/pc/giraffe-and-annika,6,6.3
807,NBA 2K21,"September 4, 2020",Xbox One,67,/game/xbox-one/nba-2k21,117,1.7
808,Ministry of Broadcast,"January 30, 2020",PC,67,/game/pc/ministry-of-broadcast,21,7.5
809,Help Will Come Tomorrow,"April 21, 2020",PC,67,/game/pc/help-will-come-tomorrow,14,7.1
810,Chronos: Before the Ashes,"December 1, 2020",PC,67,/game/pc/chronos-before-the-ashes,10,6.9
811,Psikyo Shooting Stars Bravo,"February 18, 2020",Switch,67,/game/switch/psikyo-shooting-stars-bravo,0,tbd
812,Samurai Jack: Battle Through Time,"August 21, 2020",PlayStation 4,67,/game/playstation-4/samurai-jack-battle-through-time,65,7.6
813,Medal of Honor: Above and Beyond,"December 10, 2020",PC,67,/game/pc/medal-of-honor-above-and-beyond,39,6.4
814,Disintegration,"June 16, 2020",Xbox One,67,/game/xbox-one/disintegration,19,5.9
815,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",PC,67,/game/pc/the-dark-crystal-age-of-resistance-tactics,7,6.1
816,Pac-Man: Mega Tunnel Battle,"November 17, 2020",Stadia,67,/game/stadia/pac-man-mega-tunnel-battle,0,tbd
817,Fitness Boxing 2: Rhythm & Exercise,"December 4, 2020",Switch,66,/game/switch/fitness-boxing-2-rhythm-exercise,14,5.6
818,Vader Immortal: A Star Wars VR Series,"August 25, 2020",PlayStation 4,66,/game/playstation-4/vader-immortal-a-star-wars-vr-series,16,5.2
819,Potata: Fairy Flower,"June 6, 2020",Switch,66,/game/switch/potata-fairy-flower,9,7.6
820,EQQO,"February 7, 2020",Switch,66,/game/switch/eqqo,10,5.7
821,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"June 23, 2020",Switch,66,/game/switch/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,259,8.5
822,Super Meat Boy Forever,"December 23, 2020",Switch,66,/game/switch/super-meat-boy-forever,67,5.3
823,Peaky Blinders: Mastermind,"August 20, 2020",Switch,66,/game/switch/peaky-blinders-mastermind,0,tbd
824,Crysis Remastered,"July 23, 2020",Switch,66,/game/switch/crysis-remastered,72,8.1
825,Darius Cozmic Collection: Console,"June 16, 2020",Switch,66,/game/switch/darius-cozmic-collection-console,0,tbd
826,Aquanox Deep Descent,"October 16, 2020",PC,66,/game/pc/aquanox-deep-descent,26,7.6
827,Fairy Tail,"July 15, 2020",PC,66,/game/pc/fairy-tail,26,5.2
828,Night Call,"June 24, 2020",Switch,66,/game/switch/night-call,0,tbd
829,Kingdom Hearts III - Re Mind,"January 23, 2020",PlayStation 4,66,/game/playstation-4/kingdom-hearts-iii---re-mind,196,6.1
830,Close to the Sun,"May 5, 2020",PC,66,/game/pc/close-to-the-sun,131,5.1
831,Marvel's Avengers,"September 1, 2020",Xbox One,66,/game/xbox-one/marvels-avengers,274,3.7
832,Battletoads,"August 20, 2020",PC,66,/game/pc/battletoads,184,5.2
833,Skully,"August 4, 2020",Xbox One,66,/game/xbox-one/skully,0,tbd
834,Mafia II: Definitive Edition,"May 19, 2020",Xbox One,66,/game/xbox-one/mafia-ii-definitive-edition,62,6.2
835,Dustoff Z,"October 15, 2020",Xbox One,66,/game/xbox-one/dustoff-z,0,tbd
836,Bleeding Edge,"March 24, 2020",Xbox One,66,/game/xbox-one/bleeding-edge,589,6.2
837,Someday You'll Return,"May 5, 2020",PC,66,/game/pc/someday-youll-return,53,8.2
838,The Outer Worlds,"June 5, 2020",Switch,66,/game/switch/the-outer-worlds,135,5.3
839,Company of Crime,"August 7, 2020",PC,66,/game/pc/company-of-crime,0,tbd
840,Monster Truck Championship,"October 20, 2020",Xbox One,66,/game/xbox-one/monster-truck-championship,0,tbd
841,Warborn,"June 12, 2020",Switch,66,/game/switch/warborn,0,tbd
842,The Dark Pictures Anthology: Little Hope,"October 30, 2020",Xbox One,65,/game/xbox-one/the-dark-pictures-anthology-little-hope,34,7.1
843,Ever Forward,"August 13, 2020",PC,65,/game/pc/ever-forward,8,6.9
844,Ash of Gods: Redemption,"January 31, 2020",PlayStation 4,65,/game/playstation-4/ash-of-gods-redemption,33,7.1
845,Kirby Fighters 2,"September 23, 2020",Switch,65,/game/switch/kirby-fighters-2,35,7.9
846,My Hero One's Justice 2,"March 13, 2020",Xbox One,65,/game/xbox-one/my-hero-ones-justice-2,12,5.3
847,Torchlight III,"October 13, 2020",PC,65,/game/pc/torchlight-iii,52,3.1
848,Space Invaders Forever,"December 11, 2020",Switch,65,/game/switch/space-invaders-forever,0,tbd
849,Twin Mirror,"December 1, 2020",PC,65,/game/pc/twin-mirror,77,5.6
850,Windbound,"August 28, 2020",Xbox One,65,/game/xbox-one/windbound,9,6.2
851,Transient,"October 28, 2020",PC,65,/game/pc/transient,7,5.9
852,Ultracore,"June 23, 2020",Switch,65,/game/switch/ultracore,0,tbd
853,My Hero One's Justice 2,"March 13, 2020",Switch,65,/game/switch/my-hero-ones-justice-2,21,6.3
854,Might & Magic: Chess Royale,"January 30, 2020",PC,65,/game/pc/might-magic-chess-royale,26,3.4
855,SELF,"January 16, 2020",Switch,65,/game/switch/self,0,tbd
856,AO Tennis 2,"January 9, 2020",PC,65,/game/pc/ao-tennis-2,62,7.8
857,Rock of Ages 3: Make & Break,"July 21, 2020",PlayStation 4,65,/game/playstation-4/rock-of-ages-3-make-break,10,6.2
858,Night Call,"June 24, 2020",Xbox One,65,/game/xbox-one/night-call,8,5.5
859,198X,"January 23, 2020",Switch,65,/game/switch/198x,17,7.0
860,Skelattack,"June 2, 2020",PlayStation 4,65,/game/playstation-4/skelattack,15,6.5
861,The Falconeer,"November 10, 2020",Xbox Series X,65,/game/xbox-series-x/the-falconeer,59,5.1
862,Struggling,"August 27, 2020",PC,65,/game/pc/struggling,10,7.0
863,Dead or School,"March 13, 2020",Switch,65,/game/switch/dead-or-school,8,7.1
864,Orwell's Animal Farm,"December 10, 2020",PC,65,/game/pc/orwells-animal-farm,4,4.8
865,AO Tennis 2,"February 11, 2020",Switch,64,/game/switch/ao-tennis-2,36,7.0
866,Cloudpunk,"October 15, 2020",PlayStation 4,64,/game/playstation-4/cloudpunk,15,6.6
867,Foregone,"October 5, 2020",PlayStation 4,64,/game/playstation-4/foregone,5,7.2
868,Pokemon Cafe Mix,"June 23, 2020",Switch,64,/game/switch/pokemon-cafe-mix,12,7.5
869,Treachery in Beatdown City,"March 30, 2020",PC,64,/game/pc/treachery-in-beatdown-city,0,tbd
870,Windbound,"August 28, 2020",PlayStation 4,64,/game/playstation-4/windbound,17,5.1
871,The Red Lantern,"October 22, 2020",Switch,64,/game/switch/the-red-lantern,6,4.5
872,Override 2: Super Mech League,"December 22, 2020",PlayStation 5,64,/game/playstation-5/override-2-super-mech-league,0,tbd
873,Bite the Bullet,"August 14, 2020",Xbox One,64,/game/xbox-one/bite-the-bullet,0,tbd
874,Maid of Sker,"July 28, 2020",PlayStation 4,64,/game/playstation-4/maid-of-sker,16,6.3
875,Dr. Kawashima's Brain Training for Nintendo Switch,"January 3, 2020",Switch,64,/game/switch/dr-kawashimas-brain-training-for-nintendo-switch,32,5.9
876,Urban Trial Tricky,"June 25, 2020",Switch,64,/game/switch/urban-trial-tricky,16,7.8
877,Corruption 2029,"February 17, 2020",PC,64,/game/pc/corruption-2029,61,6.0
878,Rock of Ages 3: Make & Break,"July 21, 2020",Switch,64,/game/switch/rock-of-ages-3-make-break,0,tbd
879,Giraffe and Annika,"August 25, 2020",Switch,64,/game/switch/giraffe-and-annika,0,tbd
880,Infliction: Extended Cut,"February 25, 2020",PlayStation 4,64,/game/playstation-4/infliction-extended-cut,16,5.8
881,Resident Evil: Resistance,"April 3, 2020",PlayStation 4,64,/game/playstation-4/resident-evil-resistance,179,3.8
882,Peaky Blinders: Mastermind,"August 20, 2020",PlayStation 4,64,/game/playstation-4/peaky-blinders-mastermind,8,5.1
883,Moons of Madness,"March 24, 2020",Xbox One,64,/game/xbox-one/moons-of-madness,0,tbd
884,Onee Chanbara ORIGIN,"October 14, 2020",PC,64,/game/pc/onee-chanbara-origin,0,tbd
885,Hellpoint,"July 30, 2020",PC,64,/game/pc/hellpoint,59,6.3
886,Spirit of the North: Enhanced Edition,"November 26, 2020",PlayStation 5,64,/game/playstation-5/spirit-of-the-north-enhanced-edition,8,6.0
887,Vampire: The Masquerade - Shadows of New York,"September 10, 2020",PC,64,/game/pc/vampire-the-masquerade---shadows-of-new-york,14,5.8
888,Summer in Mara,"June 16, 2020",PC,63,/game/pc/summer-in-mara,21,8.4
889,Fallout 76: Wastelanders,"April 14, 2020",PlayStation 4,63,/game/playstation-4/fallout-76-wastelanders,52,6.1
890,Moons of Madness,"March 24, 2020",PlayStation 4,63,/game/playstation-4/moons-of-madness,17,4.5
891,Panzer Dragoon,"March 26, 2020",Switch,63,/game/switch/panzer-dragoon,97,7.4
892,The Suicide of Rachel Foster,"February 19, 2020",PC,63,/game/pc/the-suicide-of-rachel-foster,76,7.2
893,Cobra Kai: The Karate Kid Saga Continues,"October 27, 2020",Switch,63,/game/switch/cobra-kai-the-karate-kid-saga-continues,0,tbd
894,Skully,"August 4, 2020",PlayStation 4,63,/game/playstation-4/skully,0,tbd
895,TT Isle of Man: Ride On The Edge 2,"May 14, 2020",Switch,63,/game/switch/tt-isle-of-man-ride-on-the-edge-2,6,6.5
896,What Happened,"July 30, 2020",PC,63,/game/pc/what-happened,239,7.2
897,Maid of Sker,"July 28, 2020",Xbox One,63,/game/xbox-one/maid-of-sker,8,7.1
898,The Flower Collectors,"April 21, 2020",PC,63,/game/pc/the-flower-collectors,4,6.0
899,Cat Girl Without Salad: Amuse-Bouche,"April 1, 2020",Switch,63,/game/switch/cat-girl-without-salad-amuse-bouche,0,tbd
900,Windbound,"August 28, 2020",Switch,63,/game/switch/windbound,25,7.2
901,Torchlight III,"October 22, 2020",Switch,63,/game/switch/torchlight-iii,11,8.0
902,Mosaic,"January 23, 2020",Switch,63,/game/switch/mosaic,0,tbd
903,NASCAR Heat 5,"July 7, 2020",PlayStation 4,63,/game/playstation-4/nascar-heat-5,11,4.0
904,Save Koch,"March 6, 2020",Switch,63,/game/switch/save-koch,5,6.6
905,Stela,"March 13, 2020",Switch,63,/game/switch/stela,5,5.8
906,Empire of Sin,"December 1, 2020",PC,63,/game/pc/empire-of-sin,79,5.1
907,Madden NFL 21,"August 25, 2020",PlayStation 4,63,/game/playstation-4/madden-nfl-21,5654,0.2
908,OVERPASS,"March 17, 2020",Xbox One,63,/game/xbox-one/overpass,9,5.3
909,Hunting Simulator 2,"June 30, 2020",Xbox One,63,/game/xbox-one/hunting-simulator-2,4,5.3
910,Bookbound Brigade,"January 30, 2020",PC,63,/game/pc/bookbound-brigade,0,tbd
911,Bookbound Brigade,"January 30, 2020",Switch,62,/game/switch/bookbound-brigade,0,tbd
912,Hyper Scape,"August 11, 2020",PlayStation 4,62,/game/playstation-4/hyper-scape,59,5.1
913,OVERPASS,"February 27, 2020",PC,62,/game/pc/overpass,5,5.4
914,Lost Ember,"September 24, 2020",Switch,62,/game/switch/lost-ember,0,tbd
915,The Falconeer,"November 10, 2020",Xbox One,62,/game/xbox-one/the-falconeer,30,5.0
916,Disintegration,"June 15, 2020",PC,62,/game/pc/disintegration,27,5.9
917,Wavey The Rocket,"May 7, 2020",PC,62,/game/pc/wavey-the-rocket,0,tbd
918,Twin Mirror,"December 1, 2020",Xbox One,62,/game/xbox-one/twin-mirror,20,5.0
919,Fire Emblem: Shadow Dragon & the Blade of Light,"December 4, 2020",Switch,62,/game/switch/fire-emblem-shadow-dragon-the-blade-of-light,23,7.4
920,Namco Museum Archives Vol. 1,"June 18, 2020",PlayStation 4,62,/game/playstation-4/namco-museum-archives-vol-1,0,tbd
921,Bleeding Edge,"March 24, 2020",PC,62,/game/pc/bleeding-edge,148,5.2
922,Space Crew,"October 15, 2020",Switch,62,/game/switch/space-crew,0,tbd
923,Calico,"December 15, 2020",Switch,62,/game/switch/calico,10,6.1
924,Torchlight III,"October 13, 2020",PlayStation 4,62,/game/playstation-4/torchlight-iii,20,3.2
925,Predator: Hunting Grounds,"April 24, 2020",PC,62,/game/pc/predator-hunting-grounds,107,5.1
926,Fatal Fury: First Contact,"December 23, 2020",Switch,62,/game/switch/fatal-fury-first-contact,0,tbd
927,The Complex,"March 31, 2020",PC,62,/game/pc/the-complex,22,7.2
928,Tannenberg,"July 24, 2020",PlayStation 4,61,/game/playstation-4/tannenberg,0,tbd
929,Skully,"August 4, 2020",Switch,61,/game/switch/skully,6,7.5
930,Hellbound,"August 4, 2020",PC,61,/game/pc/hellbound,22,6.2
931,Seven Knights -Time Wanderer-,"November 5, 2020",Switch,61,/game/switch/seven-knights--time-wanderer-,0,tbd
932,Wizardry: Labyrinth of Lost Souls,"January 15, 2020",PC,61,/game/pc/wizardry-labyrinth-of-lost-souls,0,tbd
933,Infini,"July 3, 2020",Switch,61,/game/switch/infini,9,8.2
934,The Walking Dead Onslaught,"September 29, 2020",PlayStation 4,61,/game/playstation-4/the-walking-dead-onslaught,4,6.8
935,Godfall,"November 12, 2020",PlayStation 5,61,/game/playstation-5/godfall,407,4.9
936,Tour de France 2020,"June 4, 2020",PlayStation 4,61,/game/playstation-4/tour-de-france-2020,18,4.6
937,Cyberpunk 2077,"December 10, 2020",Xbox One,61,/game/xbox-one/cyberpunk-2077,3954,4.9
938,Georifters,"September 18, 2020",Switch,61,/game/switch/georifters,0,tbd
939,Override 2: Super Mech League,"December 22, 2020",PC,61,/game/pc/override-2-super-mech-league,0,tbd
940,Skully,"August 4, 2020",PC,61,/game/pc/skully,5,7.6
941,Zoids Wild: Blast Unleashed,"October 16, 2020",Switch,61,/game/switch/zoids-wild-blast-unleashed,0,tbd
942,Cobra Kai: The Karate Kid Saga Continues,"October 27, 2020",Xbox One,60,/game/xbox-one/cobra-kai-the-karate-kid-saga-continues,7,6.1
943,WWE 2K Battlegrounds,"September 18, 2020",PlayStation 4,60,/game/playstation-4/wwe-2k-battlegrounds,56,5.3
944,Final Fantasy Crystal Chronicles: Remastered Edition,"August 27, 2020",Switch,60,/game/switch/final-fantasy-crystal-chronicles-remastered-edition,80,4.4
945,Fight Crab,"July 29, 2020",PC,60,/game/pc/fight-crab,8,7.3
946,The Complex,"March 31, 2020",PlayStation 4,60,/game/playstation-4/the-complex,34,5.6
947,Conglomerate 451,"February 21, 2020",PC,60,/game/pc/conglomerate-451,6,5.0
948,Tennis World Tour 2,"September 24, 2020",PC,60,/game/pc/tennis-world-tour-2,46,8.8
949,Drawn to Life: Two Realms,"December 7, 2020",PC,60,/game/pc/drawn-to-life-two-realms,0,tbd
950,Windbound,"August 28, 2020",PC,60,/game/pc/windbound,14,5.2
951,Dead or School,"March 13, 2020",PlayStation 4,60,/game/playstation-4/dead-or-school,13,5.1
952,Disintegration,"June 16, 2020",PlayStation 4,60,/game/playstation-4/disintegration,41,4.7
953,Wolcen: Lords of Mayhem,"February 13, 2020",PC,60,/game/pc/wolcen-lords-of-mayhem,434,5.6
954,Gigantosaurus: The Game,"March 27, 2020",Switch,60,/game/switch/gigantosaurus-the-game,0,tbd
955,Kandagawa Jet Girls,"August 18, 2020",PlayStation 4,60,/game/playstation-4/kandagawa-jet-girls,13,6.2
956,Commandos 2 HD Remaster,"January 24, 2020",PC,60,/game/pc/commandos-2-hd-remaster,84,2.4
957,Twin Mirror,"December 1, 2020",PlayStation 4,60,/game/playstation-4/twin-mirror,30,4.4
958,Separation,"March 4, 2020",PlayStation 4,59,/game/playstation-4/separation,18,4.8
959,Liberated,"June 2, 2020",Switch,59,/game/switch/liberated,27,6.8
960,Crysis Remastered,"September 18, 2020",Xbox One,59,/game/xbox-one/crysis-remastered,24,4.9
961,Ary and the Secret of Seasons,"September 1, 2020",PC,59,/game/pc/ary-and-the-secret-of-seasons,5,4.6
962,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",Switch,59,/game/switch/the-dark-crystal-age-of-resistance-tactics,15,6.7
963,Blair Witch,"June 25, 2020",Switch,59,/game/switch/blair-witch,13,6.8
964,Godfall,"November 19, 2020",PC,59,/game/pc/godfall,181,3.8
965,Final Fantasy Crystal Chronicles: Remastered Edition,"August 27, 2020",PlayStation 4,59,/game/playstation-4/final-fantasy-crystal-chronicles-remastered-edition,36,4.9
966,Sisters Royale: Five Sisters Under Fire,"January 30, 2020",Switch,59,/game/switch/sisters-royale-five-sisters-under-fire,0,tbd
967,Warcraft III: Reforged,"January 28, 2020",PC,59,/game/pc/warcraft-iii-reforged,30693,0.6
968,Hellpoint,"July 30, 2020",PlayStation 4,59,/game/playstation-4/hellpoint,37,6.5
969,Best Friend Forever,"August 27, 2020",Switch,59,/game/switch/best-friend-forever,4,4.0
970,One Punch Man: A Hero Nobody Knows,"February 28, 2020",Xbox One,59,/game/xbox-one/one-punch-man-a-hero-nobody-knows,17,3.3
971,Drug Dealer Simulator,"April 16, 2020",PC,59,/game/pc/drug-dealer-simulator,24,6.7
972,Skater XL,"July 28, 2020",Xbox One,59,/game/xbox-one/skater-xl,21,4.4
973,Summer in Mara,"June 16, 2020",Switch,59,/game/switch/summer-in-mara,33,7.3
